CategoryName,LastUpdateTime,LocationName,PostURL,RecruitPostName,Responsibility
销售、服务与支持,2023年01月27日,深圳,http://careers.tencent.com/jobdesc.html?postId=1508410993569439744,43457-海外渠道商务（深圳）,"-Analyze local market and identify new partnership opportunities of key partners around the world in areas including mobile/console/PC gaming, cloud, healthcare, payment, etc.-Build and maintain relationships with the major business partners and platforms in the gaming space.-Work hand in hand with our internal product/operations teams to coordinate go to market gaming launch, and manage and execute on those plans with our partners.- Prepare and present proposals to both internal management teams as well as external partners.- Develop market research, main competitor analysis report to better support management decision-making.-Travel, as necessary, to international locations, as a representative of Tencent Games."
销售、服务与支持,2023年01月27日,深圳,http://careers.tencent.com/jobdesc.html?postId=1587378751279210496,30625-腾讯广告阅读行业销售经理（深圳）,1、负责腾讯广告综合网服行业阅读赛道的存量客户维护及新客户拓展；2、根据客户目标提供具有前瞻性的销售分析和建议，向客户提出明晰的投放建议；3、与客户日常沟通，建立并维护从执行层面到高层的合作关系，解决客户实际问题；4、与运营同事配合定期与客户review账户投放情况，提出下一步的计划；5、新客户拓展及新商机把握；6、了解网服行业发展趋势及行业动态；7、了解竞品市场广告产品情况及数据。
设计,2023年01月27日,深圳,http://careers.tencent.com/jobdesc.html?postId=1554290842150117376,15605-在研UE4射击手游资深灯光师（深圳）,负责设置游戏场景内的所有灯光来符合游戏的风格设定，加强游戏画面的美感；配合程序，TA优化灯光资源；配合场景，地编增加场景室内外氛围营造；独立完成场景中灯光布置，最终设置烘焙及合入版本工作。
设计,2023年01月27日,深圳,http://careers.tencent.com/jobdesc.html?postId=1255714245438349312,56232-《UE4写实军事大世界射击手游》资深3D动画/动画专家（全球）,负责游戏内动画的制作，对持武器相关1\3P视角的动画进行精细制作； 推动项目3D动画在UE4引擎内的表现进行持续提升和优化； 与其它团队成员一起解决技术难题和其它挑战； 审核外包提交的3D动画资源，并指导外包制作。
技术,2023年01月27日,深圳,http://careers.tencent.com/jobdesc.html?postId=1123175264117854208,56231-《UE4科幻开放世界PVE射击手游》客户端开发工程师（深圳）,负责GamePlay功能开发与相关技术预研负责开放世界相关工具链研发及3A游戏工业化制作管线探索；负责系统框架的搭建与维护；负责底层网络同步方案的实现和优化； 负责深度性能分析和优化； 负责次世代动画方案的预研与实现；负责高品质AI相关技术的预研与实现;负责引擎底层相关功能维护与开发；
设计,2023年01月27日,深圳,http://careers.tencent.com/jobdesc.html?postId=1293487240596430848,56231-技术美术（灯光方向）(深圳/上海）,将与引擎程序、技术美术等团队密切合作解决技术问题，改进光照流程；根据游戏美术需求为画面增添灯光氛围和艺术效果，利用灯光设置帮助游戏的叙述和剧情推进；负责灯光相关问题快速排查定位，并输出解决方案；负责灯光标杆Benchmark落地，并输出制作流程、规范。
设计,2023年01月27日,上海,http://careers.tencent.com/jobdesc.html?postId=1293487240797757440,56231-高级技术美术（深圳/上海）,负责开发美术生产流程，以满足美术在有限资源下创作高质量产品的需求；深入项目和业务，结合项目需求制定技术美术方案并推动落地，确保项目顺利上线；参与各个美术模块的开发管线建设，优化美术pipeline，设计工作流效率提升方案；负责带领项目TA团队进行专项攻坚，帮助团队成长；关注当前和未来图形软件和硬件的趋势和方法，推动新技术在项目组的应用。
设计,2023年01月27日,上海,http://careers.tencent.com/jobdesc.html?postId=1357222588866109440,56231-高级场景地编,"按照概念设计与世界观设定，设计制作并编辑大世界的地貌地形；设计并制作与地形相关的landmark, 自然景观，湖泊河流，据点位置以及道路设计；参与新技术的研发，测试并实施到生产流程中；主动寻求美术及策划的反馈；确保艺术风格与游戏定义的视觉风格保持一致。"
设计,2023年01月27日,深圳,http://careers.tencent.com/jobdesc.html?postId=1357222587737841664,56231-高级美宣原画设计师,负责各项目的美宣原画绘制工作， KV、场景、立绘、海报；配合设计协同工作，提供美术专业支持，例如原画精修、创意草稿等；结合游戏产品特色及渠道特性进行游戏美术差异化分析与美术本地化工作；负责美宣外包资源需求的发放、把控、验收和管理。
设计,2023年01月27日,深圳,http://careers.tencent.com/jobdesc.html?postId=1296284882342780928,56231-高级交互设计师（深圳）,负责设计游戏产品用户行为及产品的信息构架，保证游戏体验的可用性；结合世界观负责游戏产品的规划构思，归纳用户的游戏目标和用户体验流程；参与用户研究，根据用户研究的结果对设计方案进行优化； 负责对现有游戏产品的可用性测试和评估提出改进方案，持续优化游戏产品的用户体验；参与团队专业建设，建设设计规范，统筹交互设计一致性，把控游戏产品中交互最终输出质量。
设计,2023年01月27日,深圳,http://careers.tencent.com/jobdesc.html?postId=1372008719713312768,56231-视觉设计专家（深圳）,创意和设计领导力； 建立和实施游戏产品视觉设计风格及设计指南，建设游戏品牌视觉体系； 合同团队一起监督和监督生产过程，提供建设性的反馈以提高整体效率和质量。
设计,2023年01月27日,深圳,http://careers.tencent.com/jobdesc.html?postId=1407603114923532288,56231-《UE4科幻开放世界PVE射击手游》-资深3D特效美术师,配合美术总监/主美制定游戏特效风格，输出特效设计模板和规范；参与具体特效设计任务，审核外包提交的特效资源，指导外包制作；根据特效设计流程，参与游戏内特效效果审核；积累和共享特效设计经验，编写课件并培养新人。
设计,2023年01月27日,深圳,http://careers.tencent.com/jobdesc.html?postId=1372008722368307200,56231-游戏界面高级动效设计师（深圳）,根据游戏产品的视觉风格，定义游戏界面的动态视觉风格，设计制作游戏界面切换/展示等动画特效相关的资源，使玩家感受到界面动态的感官刺激；负责游戏界面各DEMO版本期预研展示的完整动效设计，为不同世界观游戏设计具有创意，炫酷的界面动效；对镜头语言和节奏的运用能沉淀自己的理论做出优秀的设计概念方案并进行分享；对动效的实现效果与性能有深入了解，平衡两者关系保证设计品质；与开发团队合作，根据项目需求，使用游戏相关编辑器制作特效资源，跟进设计效果最终在产品中的实现，保证设计效果实现的一致性。
设计,2023年01月27日,上海,http://careers.tencent.com/jobdesc.html?postId=1357222590048903168,56231-高级3D特效设计师（上海）,负责根据需求使用UE4粒子系统和材质系统，完成制作游戏内的各类型高品质特效资源（包括过场动画Cutscene）；负责把控游戏内特效效果的调优和沟通；负责跟进把控特效外包资源的品质和进度还有资源合入；与美术团队、策划，程序、和TA紧密沟通合作，高效完成工作。
设计,2023年01月27日,深圳,http://careers.tencent.com/jobdesc.html?postId=1442729245955596288,56232-《UE4写实军事大世界射击手游》3D特效美术（深圳/上海）,使用UE4引擎制作军事写实类特效；设计编写特效shader，制作相关贴图，与TA，程序协调提升引擎中特效的表现力；负责对气象、武器、场景氛围等效果进行制作；负责与TA、程序一起推动便捷工具的使用；与相关模块组进行良好的沟通协作，高效高质完成项目品质要求。
设计,2023年01月27日,深圳,http://careers.tencent.com/jobdesc.html?postId=1430737180870844416,56231-《UE4科幻开放世界PVE射击手游》场景原画（深圳/上海）,把控所有场景关卡和资产的美术输出品质；负责推动3A美术制作流程和意识培养；负责与策划，TA，程序以及其它场景合作部门的沟通。参与场景关卡环节的前期美术设计，资源规划，玩法沟通，目标规划，流程搭建；中期引擎技术实现方案，品质跟进；后期美术效果整体把控，效果优化，性能优化把控等；注重注入新的思维理念；
